latin_name,activity_type,study_name,trial_number,state,objective_value,mean_auc,std_auc,stability_penalty,stability_penalty_score,feature_penalty,target_features,n_features,excess_features,feature_penalty_score,mean_abs_correlation,correlation_penalty,correlation_penalty_score
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,372,COMPLETE,0.5940423883224981,0.7730893599770807,0.10840360688746938,0.25,0.027100901721867344,0.001,10,21,11,0.142,0.1989213986543063,0.05,0.009946069932715317
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,373,COMPLETE,0.5143363374914517,0.7699171612090953,0.10002652857698205,0.25,0.025006632144245512,0.001,10,24,14,0.22,0.2114838314679623,0.05,0.010574191573398116
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,374,COMPLETE,0.5600225101563824,0.7630451216358208,0.10404117908603194,0.25,0.026010294771507986,0.001,10,22,12,0.166,0.22024633415860914,0.05,0.011012316707930458
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,375,COMPLETE,0.6046747396326303,0.8038975532931262,0.08786027022501558,0.25,0.021965067556253895,0.001,10,22,12,0.166,0.22515492208483753,0.05,0.011257746104241878
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,376,COMPLETE,0.5592768656225847,0.7582965900245368,0.08595844150652782,0.25,0.021489610376631954,0.001,10,22,12,0.166,0.23060228050639903,0.05,0.011530114025319952
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,377,COMPLETE,0.5199218518304868,0.7157235571629511,0.07499519404225166,0.25,0.018748798510562915,0.001,10,22,12,0.166,0.2210581364380274,0.05,0.011052906821901371
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,378,COMPLETE,0.5377763737966337,0.7316675546202909,0.06735309600702281,0.25,0.016838274001755704,0.001,10,22,12,0.166,0.2210581364380274,0.05,0.011052906821901371
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,379,COMPLETE,0.5129765618071548,0.7593634799605127,0.06044669045163339,0.25,0.015111672612908347,0.001,10,24,14,0.22,0.22550491080899127,0.05,0.011275245540449563
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,380,COMPLETE,0.5449960920166471,0.7639675779220556,0.06230941357778709,0.25,0.015577353394446772,0.001,10,23,13,0.192,0.22788265021923543,0.05,0.011394132510961772
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,381,COMPLETE,0.6145054197241625,0.7908716691261609,0.09190797498862352,0.25,0.02297699374715588,0.001,10,21,11,0.142,0.2277851130968509,0.05,0.011389255654842546
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,382,COMPLETE,0.6041872652497035,0.803456655882965,0.08804657811607824,0.25,0.02201164452901956,0.001,10,22,12,0.166,0.22515492208483753,0.05,0.011257746104241878
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,383,COMPLETE,0.5724929197683061,0.7899767304668802,0.05906616254740251,0.25,0.014766540636850628,0.001,10,23,13,0.192,0.21434540123446902,0.05,0.010717270061723452
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,384,COMPLETE,0.5105708043402961,0.7861242851810304,0.05992729558508221,0.25,0.014981823896270553,0.001,10,25,15,0.25,0.2114331388892743,0.05,0.010571656944463716
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,385,COMPLETE,0.5102379000195921,0.7859451188027555,0.0605422473547986,0.25,0.01513556183869965,0.001,10,25,15,0.25,0.2114331388892743,0.05,0.010571656944463716
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,386,COMPLETE,0.5102781897731704,0.7860028688605056,0.060612088571486145,0.25,0.015153022142871536,0.001,10,25,15,0.25,0.2114331388892743,0.05,0.010571656944463716
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,387,COMPLETE,0.5036605252353898,0.779554755544897,0.06129029346017347,0.25,0.015322573365043368,0.001,10,25,15,0.25,0.2114331388892743,0.05,0.010571656944463716
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,388,COMPLETE,0.4661854037502298,0.7785492956996181,0.07971566829161296,0.25,0.01992891707290324,0.001,10,26,16,0.28200000000000003,0.20869949752969982,0.05,0.010434974876484992
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,389,COMPLETE,0.4662137946946225,0.7785709766214909,0.07968882820153333,0.25,0.019922207050383334,0.001,10,26,16,0.28200000000000003,0.20869949752969982,0.05,0.010434974876484992
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,390,COMPLETE,0.4661854037502298,0.7785492956996181,0.0797156682916129,0.25,0.019928917072903226,0.001,10,26,16,0.28200000000000003,0.20869949752969982,0.05,0.010434974876484992
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,391,COMPLETE,0.4674349558730447,0.784820768757554,0.10266529074482297,0.25,0.025666322686205743,0.001,10,26,16,0.28200000000000003,0.19438980396607164,0.05,0.009719490198303583
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,392,COMPLETE,0.47158067074946924,0.7802885927730001,0.06744902928028457,0.25,0.016862257320071142,0.001,10,26,16,0.28200000000000003,0.19691329406919336,0.05,0.00984566470345967
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,393,COMPLETE,0.5186440389176145,0.8045181750102236,0.1060879763962443,0.25,0.026521994099061075,0.001,10,25,15,0.25,0.18704283987096162,0.05,0.009352141993548082
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,394,COMPLETE,0.5280752505899089,0.8118069517316989,0.09567126343454323,0.25,0.023917815858635807,0.001,10,25,15,0.25,0.19627770566308453,0.05,0.009813885283154227
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,395,COMPLETE,0.5897779111390188,0.8189448833434261,0.10923574791095475,0.25,0.027308936977738688,0.001,10,23,13,0.192,0.1971607045333691,0.05,0.009858035226668456
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,396,COMPLETE,0.519883200287065,0.8043280998105374,0.09667218213608003,0.25,0.024168045534020008,0.001,10,25,15,0.25,0.20553707978904942,0.05,0.010276853989452472
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,397,COMPLETE,0.6060145548584425,0.8071599964868317,0.10242026589168549,0.25,0.02560506647292137,0.001,10,22,12,0.166,0.19080750310935626,0.05,0.009540375155467814
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,398,COMPLETE,0.4894799364794804,0.7755979041014412,0.10332543368802342,0.25,0.025831358422005856,0.001,10,25,15,0.25,0.2057321839990993,0.05,0.010286609199954964
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,399,COMPLETE,0.6412382899573598,0.8171924724733032,0.09246242350196493,0.25,0.023115605875491232,0.001,10,21,11,0.142,0.21677153280904374,0.05,0.010838576640452187
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,400,COMPLETE,0.5073389640457057,0.761971482528811,0.09625325747756948,0.25,0.02406331436939237,0.001,10,24,14,0.22,0.21138408227425923,0.05,0.010569204113712961
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,401,COMPLETE,0.5385414367495686,0.7906514143922346,0.08610550640735608,0.25,0.02152637660183902,0.001,10,24,14,0.22,0.2116720208165417,0.05,0.010583601040827086
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,402,COMPLETE,0.520964961827379,0.7785416696464026,0.10323649086978764,0.25,0.02580912271744691,0.001,10,24,14,0.22,0.23535170203153427,0.05,0.011767585101576715
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,403,COMPLETE,0.5494135158172571,0.8045658871259492,0.0942624902663203,0.25,0.023565622566580076,0.001,10,24,14,0.22,0.23173497484224226,0.05,0.011586748742112114
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,404,COMPLETE,0.47717289267064206,0.7616658190983522,0.09613867006341993,0.25,0.024034667515854983,0.001,10,25,15,0.25,0.2091651782371021,0.05,0.010458258911855105
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,405,COMPLETE,0.5350578562165956,0.7868172795429738,0.08688231252411484,0.25,0.02172057813102871,0.001,10,24,14,0.22,0.2007769039069906,0.05,0.010038845195349531
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,406,COMPLETE,0.5572713844342123,0.7819086164965955,0.08985499291280967,0.25,0.022463748228202417,0.001,10,23,13,0.192,0.2034696766836135,0.05,0.010173483834180675
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,407,COMPLETE,0.4981459314114678,0.778957984477291,0.08112600154513327,0.25,0.02028150038628332,0.001,10,25,15,0.25,0.21061105359079954,0.05,0.010530552679539978
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,408,COMPLETE,0.48721273465767295,0.7707757521642934,0.09140409502199036,0.25,0.02285102375549759,0.001,10,25,15,0.25,0.21423987502245628,0.05,0.010711993751122815
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,409,COMPLETE,0.524702931299992,0.8094305251872207,0.09552136436154485,0.25,0.023880341090386212,0.001,10,25,15,0.25,0.2169450559368501,0.05,0.010847252796842505
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,410,COMPLETE,0.4948891871244205,0.7728060666196438,0.07017945711133391,0.25,0.01754486427783348,0.001,10,25,15,0.25,0.20744030434779556,0.05,0.010372015217389778
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,411,COMPLETE,0.4974485866070857,0.7781691851668026,0.07876673155243476,0.25,0.01969168288810869,0.001,10,25,15,0.25,0.22057831343216255,0.05,0.011028915671608129
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,412,COMPLETE,0.5648200149755414,0.7882603577324164,0.07906938573433095,0.25,0.019767346433582737,0.001,10,23,13,0.192,0.23345992646584868,0.05,0.011672996323292434
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,413,COMPLETE,0.4677954249762003,0.7523733285572725,0.09177879848306753,0.25,0.02294469962076688,0.001,10,25,15,0.25,0.23266407920610685,0.05,0.011633203960305344
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,414,COMPLETE,0.38758714911988307,0.7394814094848163,0.09619854006106379,0.25,0.024049635015265948,0.001,10,27,17,0.316,0.23689250699334713,0.05,0.011844625349667357
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,415,COMPLETE,0.5357682269256396,0.7322830711547432,0.07971773285060413,0.25,0.019929433212651032,0.001,10,22,12,0.166,0.21170822032905096,0.05,0.010585411016452549
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,416,COMPLETE,0.5153915722404673,0.735240629610154,0.06691528526241483,0.25,0.016728821315603708,0.001,10,23,13,0.192,0.22240472108166096,0.05,0.01112023605408305
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,417,COMPLETE,0.5784350097072548,0.7717433775983391,0.06291438375711236,0.25,0.01572859593927809,0.001,10,22,12,0.166,0.2315954390361227,0.05,0.011579771951806136
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,418,COMPLETE,0.46659842336030516,0.7517530166583319,0.09352700960315583,0.25,0.023381752400788956,0.001,10,25,15,0.25,0.2354568179447559,0.05,0.011772840897237796
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,419,COMPLETE,0.4943833811118132,0.7488256408829584,0.09122724056382052,0.25,0.02280681014095513,0.001,10,24,14,0.22,0.23270899260380398,0.05,0.0116354496301902
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,420,COMPLETE,0.5398846507436205,0.7706790966986024,0.10838702906113765,0.25,0.02709675726528441,0.001,10,23,13,0.192,0.2339537737939481,0.05,0.011697688689697406
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,421,COMPLETE,0.5303344482814351,0.7593340961657603,0.10120783677851079,0.25,0.025301959194627698,0.001,10,23,13,0.192,0.2339537737939481,0.05,0.011697688689697406
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,422,COMPLETE,0.5397627714839349,0.7705378680522945,0.1083096315146485,0.25,0.027077407878662123,0.001,10,23,13,0.192,0.2339537737939481,0.05,0.011697688689697406
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,423,COMPLETE,0.5683941211129986,0.750103543699117,0.11471047699603658,0.25,0.028677619249009145,0.001,10,21,11,0.142,0.22063606674218605,0.05,0.011031803337109304
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,424,COMPLETE,0.5920770706512923,0.7675616360096472,0.08720669958584132,0.25,0.02180167489646033,0.001,10,21,11,0.142,0.23365780923789098,0.05,0.01168289046189455
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,425,COMPLETE,0.591731581258405,0.7672252033747182,0.08724292661767488,0.25,0.02181073165441872,0.001,10,21,11,0.142,0.23365780923789098,0.05,0.01168289046189455
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,426,COMPLETE,0.5613958177606626,0.7567106588337061,0.07095083210952595,0.25,0.017737708027381487,0.001,10,22,12,0.166,0.23154266091324052,0.05,0.011577133045662026
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,427,COMPLETE,0.5611623509931546,0.7564892035424012,0.07099887801433845,0.25,0.017749719503584612,0.001,10,22,12,0.166,0.23154266091324052,0.05,0.011577133045662026
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,428,COMPLETE,0.5762541625246511,0.7727951097324022,0.07712008441435755,0.25,0.01928002110358939,0.001,10,22,12,0.166,0.22521852208323337,0.05,0.01126092610416167
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,429,COMPLETE,0.6085436552936435,0.7621733687014373,0.09319539788713647,0.25,0.02329884947178412,0.001,10,20,10,0.12000000000000001,0.20661727872019348,0.05,0.010330863936009675
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,430,COMPLETE,0.6448083666038628,0.781648302956146,0.10398088960169026,0.25,0.025995222400422565,0.001,10,19,9,0.1,0.21689427903721517,0.05,0.01084471395186076
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,431,COMPLETE,0.5999193872311419,0.7753381972150478,0.08900686673828669,0.25,0.02225171668457167,0.001,10,21,11,0.142,0.22334186598668285,0.05,0.011167093299334144
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,432,COMPLETE,0.6006333849164941,0.7759803840104381,0.0887196231784393,0.25,0.022179905794609826,0.001,10,21,11,0.142,0.22334186598668285,0.05,0.011167093299334144
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,433,COMPLETE,0.6353321542154764,0.7924513688458088,0.10156327016959545,0.25,0.02539081754239886,0.001,10,20,10,0.12000000000000001,0.2345679417586688,0.05,0.01172839708793344
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,434,COMPLETE,0.5997488362304468,0.7752089272670789,0.0891719909491915,0.25,0.022292997737297874,0.001,10,21,11,0.142,0.22334186598668285,0.05,0.011167093299334144
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,435,COMPLETE,0.6330595006026587,0.7896803170299574,0.09956967735746121,0.25,0.024892419339365302,0.001,10,20,10,0.12000000000000001,0.2345679417586688,0.05,0.01172839708793344
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,436,COMPLETE,0.6441228744912892,0.7811388012921352,0.10468485139594112,0.25,0.02617121284898528,0.001,10,19,9,0.1,0.21689427903721517,0.05,0.01084471395186076
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,437,COMPLETE,0.6449899277923322,0.7817363658128066,0.1036068962744549,0.25,0.025901724068613723,0.001,10,19,9,0.1,0.21689427903721517,0.05,0.01084471395186076
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,438,COMPLETE,0.6446393116201791,0.781302372626881,0.10327338821936488,0.25,0.02581834705484122,0.001,10,19,9,0.1,0.21689427903721517,0.05,0.01084471395186076
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,439,COMPLETE,0.6198473528341185,0.7763889877569136,0.10225995995097481,0.25,0.025564989987743703,0.001,10,20,10,0.12000000000000001,0.219532898701028,0.05,0.0109766449350514
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,440,COMPLETE,0.5747853860576024,0.7509302892152686,0.09467755826988816,0.25,0.02366938956747204,0.001,10,21,11,0.142,0.2095102718038825,0.05,0.010475513590194125
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,441,COMPLETE,0.6420456216430895,0.7800509244220685,0.10635466233964021,0.25,0.026588665584910052,0.001,10,19,9,0.1,0.22833274388137928,0.05,0.011416637194068964
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,442,COMPLETE,0.626824681073359,0.7757484049425935,0.07066489633776073,0.25,0.017666224084440182,0.001,10,20,10,0.12000000000000001,0.2251499956958853,0.05,0.011257499784794267
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,443,COMPLETE,0.6259726992565563,0.7602553581109152,0.09442281660697174,0.25,0.023605704151742936,0.001,10,19,9,0.1,0.2135390940523186,0.05,0.010676954702615931
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,444,COMPLETE,0.6212322051691851,0.7747131778206958,0.08760819106213603,0.25,0.02190204776553401,0.001,10,20,10,0.12000000000000001,0.2315784977195324,0.05,0.011578924885976621
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,445,COMPLETE,0.5613519904878865,0.7608213164190812,0.08577947516692341,0.25,0.021444868791730853,0.001,10,22,12,0.166,0.24048914278927516,0.05,0.012024457139463759
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,446,COMPLETE,0.6137899401046604,0.7856691394388672,0.07116633175492497,0.25,0.017791582938731242,0.001,10,21,11,0.142,0.24175232790951096,0.05,0.012087616395475549
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,447,COMPLETE,0.5857346541019934,0.7658322462188569,0.10323143054749274,0.25,0.025807857636873186,0.001,10,21,11,0.142,0.24579468959980583,0.05,0.012289734479990292
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,448,COMPLETE,0.495460288622203,0.7471355090413305,0.07895453820978554,0.25,0.019738634552446385,0.001,10,24,14,0.22,0.23873171733362383,0.05,0.011936585866681192
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,449,COMPLETE,0.5392160138874685,0.7426068695814662,0.10163584676016167,0.25,0.025408961690040418,0.001,10,22,12,0.166,0.23963788007914494,0.05,0.011981894003957248
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,450,COMPLETE,0.6020672483807539,0.7749725311497974,0.07733864818789914,0.25,0.019334662046974784,0.001,10,21,11,0.142,0.23141241444137386,0.05,0.011570620722068693
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,451,COMPLETE,0.5406904996764964,0.7392762786387056,0.08422846070128275,0.25,0.021057115175320686,0.001,10,22,12,0.166,0.23057327573776776,0.05,0.01152866378688839
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,452,COMPLETE,0.5407716214903568,0.7393252441794885,0.08409983560897262,0.25,0.021024958902243155,0.001,10,22,12,0.166,0.23057327573776776,0.05,0.01152866378688839
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,453,COMPLETE,0.5611060627619501,0.7563958962481783,0.07298856897848575,0.25,0.01824714224462144,0.001,10,22,12,0.166,0.2208538248321355,0.05,0.011042691241606777
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,454,COMPLETE,0.5151189027554584,0.7393671886635568,0.08628380531901626,0.25,0.021570951329754066,0.001,10,23,13,0.192,0.2135466915668893,0.05,0.010677334578344466
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,455,COMPLETE,0.5819990051651721,0.7780033741973743,0.07635438819170962,0.25,0.019088597047927404,0.001,10,22,12,0.166,0.21831543968549516,0.05,0.010915771984274758
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,456,COMPLETE,0.5761486311326466,0.7709640886155147,0.07248226537443223,0.25,0.018120566343608056,0.001,10,22,12,0.166,0.21389782278520078,0.05,0.010694891139260039
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,457,COMPLETE,0.5775180509756827,0.7714938855356772,0.06605216623630221,0.25,0.016513041559075552,0.001,10,22,12,0.166,0.22925586001837922,0.05,0.011462793000918962
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,458,COMPLETE,0.5774155809222768,0.7714254647483969,0.06618836330080415,0.25,0.016547090825201036,0.001,10,22,12,0.166,0.22925586001837922,0.05,0.011462793000918962
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,459,COMPLETE,0.535335402454858,0.7835378300789242,0.06246551139764875,0.25,0.015616377849412187,0.001,10,24,14,0.22,0.25172099549307997,0.05,0.012586049774653999
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,460,COMPLETE,0.5194997997188749,0.7720043438824226,0.07965235981621313,0.25,0.019913089954053283,0.001,10,24,14,0.22,0.2518290841898884,0.05,0.012591454209494422
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,461,COMPLETE,0.44774702902257735,0.7648612504157657,0.09235493743362193,0.25,0.023088734358405482,0.001,10,26,16,0.28200000000000003,0.2405097406956553,0.05,0.012025487034782767
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,462,COMPLETE,0.4506597374740433,0.766975354870549,0.08639443625071218,0.25,0.021598609062678045,0.001,10,26,16,0.28200000000000003,0.2543401666765521,0.05,0.012717008333827606
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,463,COMPLETE,0.45064823952111577,0.766940171929043,0.08629969629639828,0.25,0.02157492407409957,0.001,10,26,16,0.28200000000000003,0.2543401666765521,0.05,0.012717008333827606
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,464,COMPLETE,0.5194671827328374,0.7720539270855079,0.07905676331879084,0.25,0.01976419082969771,0.001,10,24,14,0.22,0.2564510704594555,0.05,0.012822553522972775
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,465,COMPLETE,0.49907234637542913,0.7810168596321483,0.0783663078058349,0.25,0.019591576951458724,0.001,10,25,15,0.25,0.2470587261052081,0.05,0.012352936305260406
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,466,COMPLETE,0.5330379595308798,0.785514994010863,0.08160508738477627,0.25,0.02040127184619407,0.001,10,24,14,0.22,0.24151525267578186,0.05,0.012075762633789094
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,467,COMPLETE,0.45363686329016834,0.7380329273467433,0.08817287281508782,0.25,0.022043218203771954,0.001,10,25,15,0.25,0.2470569170560604,0.05,0.01235284585280302
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,468,COMPLETE,0.4799648772713713,0.7344544145882145,0.08847309521344146,0.25,0.022118273803360365,0.001,10,24,14,0.22,0.24742527026965538,0.05,0.01237126351348277
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,469,COMPLETE,0.4273157802164526,0.7468119080009616,0.09968488378362647,0.25,0.024921220945906618,0.001,10,26,16,0.28200000000000003,0.25149813677204674,0.05,0.012574906838602337
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,470,COMPLETE,0.45307067150922925,0.7374901112355055,0.0882663754938926,0.25,0.02206659387347315,0.001,10,25,15,0.25,0.2470569170560604,0.05,0.01235284585280302
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,471,COMPLETE,0.5194367389919388,0.7437791454389342,0.07924805163804928,0.25,0.01981201290951232,0.001,10,23,13,0.192,0.25060787074966445,0.05,0.012530393537483224
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,472,COMPLETE,0.5332416808061273,0.8170971921958262,0.0877432127677613,0.25,0.021935803191940325,0.001,10,25,15,0.25,0.2383941639551703,0.05,0.011919708197758516
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,473,COMPLETE,0.6149377480386289,0.8430248038510554,0.09878066297974228,0.25,0.02469516574493557,0.001,10,23,13,0.192,0.22783780134981924,0.05,0.011391890067490962
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,474,COMPLETE,0.614301364517159,0.7860708995771556,0.07072767465808405,0.25,0.017681918664521012,0.001,10,21,11,0.142,0.24175232790951096,0.05,0.012087616395475549
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,475,COMPLETE,0.5893056572492448,0.81489125454141,0.08715499821224425,0.25,0.021788749553061062,0.001,10,23,13,0.192,0.23593695478208418,0.05,0.01179684773910421
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,476,COMPLETE,0.6384512591699795,0.8375219113624341,0.09036946801713162,0.25,0.022592367004282906,0.001,10,22,12,0.166,0.20956570376343414,0.05,0.010478285188171708
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,477,COMPLETE,0.6425217755326116,0.8421118771860986,0.09244726586126094,0.25,0.023111816465315235,0.001,10,22,12,0.166,0.20956570376343414,0.05,0.010478285188171708
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,478,COMPLETE,0.6427842357639837,0.8423057821080521,0.09217304462358637,0.25,0.023043261155896593,0.001,10,22,12,0.166,0.20956570376343414,0.05,0.010478285188171708
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,479,COMPLETE,0.6623098382819669,0.8368277685254831,0.09135213522707333,0.25,0.022838033806768333,0.001,10,21,11,0.142,0.19359792873495962,0.05,0.009679896436747982
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,480,COMPLETE,0.6625957943335404,0.8369443447490488,0.09067461591504145,0.25,0.02266865397876036,0.001,10,21,11,0.142,0.19359792873495962,0.05,0.009679896436747982
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,481,COMPLETE,0.6625500923660346,0.8172875530731413,0.09791035640095541,0.25,0.024477589100238853,0.001,10,20,10,0.12000000000000001,0.2051974321373569,0.05,0.010259871606867844
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,482,COMPLETE,0.622451012958022,0.7408208422410842,0.09919564548694886,0.25,0.024798911371737214,0.001,10,18,8,0.082,0.23141835822650356,0.05,0.011570917911325179
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,483,COMPLETE,0.6048412863059487,0.8320188039476735,0.09475741351549856,0.25,0.02368935337887464,0.001,10,23,13,0.192,0.229763285257002,0.05,0.0114881642628501
